"Qubit,""T1 (us)"",""T2 (us)"",""Readout assignment error"",""Prob meas0 prep1"",""Prob meas1 prep0"",""Readout length (ns)"",""ID error"",""Single-qubit gate length (ns)"",""RX error"",""Z-axis rotation (rz) error"",""√x (sx) error"",""Pauli-X error"",""XSLOW error"",""CZ error"",""Gate length (ns)"",""RZZ error"",""MEASURE error"",""MEASURE_2 error"",""Operational""";;;;;;
"51,""192.2902440998725"",""169.44989157820632"",""0.021240234375"",""0.028076171875"",""0.014404296875"",""2280"",""0.0001934845593770791"",""32"",""0.0001934845593770791"",""0"",""0.0001934845593770791"",""0.0001934845593770791"",""0.0001934845593770791"",""50:0.0016667694016149759";52:0.002442310531303532;"58:0.0026913013494486715"",""50:68";52:68;"58:68"",""50:0.0014891472465275168";52:0.002032932937667792;"58:0.0018718958763946358"",""0.021240234375"",""0.01708984375"",""Yes"""
"52,""182.02107929039767"",""49.38495003713887"",""0.0184326171875"",""0.031494140625"",""0.00537109375"",""2280"",""0.0002982962993435279"",""32"",""0.0002982962993435279"",""0"",""0.0002982962993435279"",""0.0002982962993435279"",""0.0002982962993435279"",""51:0.002442310531303532";"53:0.0017076011857035944"",""51:68";"53:68"",""51:0.002032932937667792";"53:0.0018735702102626872"",""0.0184326171875"",""0.015380859375"",""Yes""";;;
"53,""226.07479314382033"",""73.93736318027561"",""0.0059814453125"",""0.00732421875"",""0.004638671875"",""2280"",""0.00017177436664801306"",""32"",""0.00017177436664801306"",""0"",""0.00017177436664801306"",""0.00017177436664801306"",""0.00017177436664801306"",""39:0.0019728970668279333";52:0.0017076011857035944;"54:0.001600753896818713"",""39:68";52:68;"54:68"",""39:0.0016764316387279654";52:0.0018735702102626872;"54:0.0018153241625832595"",""0.0059814453125"",""0.005615234375"",""Yes"""
"54,""218.77898483115652"",""147.34680999755855"",""0.029296875"",""0.03369140625"",""0.02490234375"",""2280"",""0.0001984324429800799"",""32"",""0.0001984324429800799"",""0"",""0.0001984324429800799"",""0.0001984324429800799"",""0.0001984324429800799"",""53:0.001600753896818713";"55:0.00198768141212885"",""53:68";"55:68"",""53:0.0018153241625832595";"55:0.00248092218821222"",""0.029296875"",""0.2001953125"",""Yes""";;;
"55,""192.15376054745474"",""72.95148954097492"",""0.008544921875"",""0.009521484375"",""0.007568359375"",""2280"",""0.00016001483641968199"",""32"",""0.00016001483641968199"",""0"",""0.00016001483641968199"",""0.00016001483641968199"",""0.00016001483641968199"",""59:0.0012846209017700339";"54:0.00198768141212885"",""59:68";"54:68"",""59:0.0012409367810828353";"54:0.00248092218821222"",""0.008544921875"",""0.012451171875"",""Yes""";;;
"56,""178.41984131544064"",""31.563970082447398"",""0.0123291015625"",""0.021484375"",""0.003173828125"",""2280"",""0.0003451076153674375"",""32"",""0.0003451076153674375"",""0"",""0.0003451076153674375"",""0.0003451076153674375"",""0.0003451076153674375"",""63:0.0018017297432208756";"43:0.0024940139842680453"",""63:68";"43:68"",""63:0.0019957329852435812";"43:0.002874876000279525"",""0.0123291015625"",""0.015869140625"",""Yes""";;;
"57,""167.1726286849574"",""202.38905157965323"",""0.0068359375"",""0.010498046875"",""0.003173828125"",""2280"",""0.0003004394850350448"",""32"",""0.0003004394850350448"",""0"",""0.0003004394850350448"",""0.0003004394850350448"",""0.0003004394850350448"",""47:0.0019491933240723958";"67:0.0018587637934330825"",""47:68";"67:68"",""47:0.0018670721733782814";"67:0.0021613182446262036"",""0.0068359375"",""0.010986328125"",""Yes""";;;
"58,""182.16173103929998"",""120.21424122343345"",""0.0152587890625"",""0.011962890625"",""0.0185546875"",""2280"",""0.00017739274413468243"",""32"",""0.00017739274413468243"",""0"",""0.00017739274413468243"",""0.00017739274413468243"",""0.00017739274413468243"",""71:0.0017544538107520935";"51:0.0026913013494486715"",""71:68";"51:68"",""71:0.001281323364674486";"51:0.0018718958763946358"",""0.0152587890625"",""0.021484375"",""Yes""";;;
"59,""140.10759236825928"",""165.95546454845532"",""0.0062255859375"",""0.0078125"",""0.004638671875"",""2280"",""0.00018124268421076733"",""32"",""0.00018124268421076733"",""0"",""0.00018124268421076733"",""0.00018124268421076733"",""0.00018124268421076733"",""55:0.0012846209017700339";"75:0.0011886459788246206"",""55:68";"75:68"",""55:0.0012409367810828353";"75:0.001340124053440972"",""0.0062255859375"",""0.00390625"",""Yes""";;;
"60,""146.87139818891777"",""25.841769962630767"",""0.0047607421875"",""0.00537109375"",""0.004150390625"",""2280"",""0.00030149183654528473"",""32"",""0.00030149183654528473"",""0"",""0.00030149183654528473"",""0.00030149183654528473"",""0.00030149183654528473"",""61:0.0026266168590829975"",""61:68"",""61:0.00282549609226862"",""0.0047607421875"",""0.03564453125"",""Yes""";;;;;;
"61,""137.02873875768825"",""37.071769108458376"",""0.0107421875"",""0.013671875"",""0.006591796875"",""2280"",""0.0002772995252190777"",""32"",""0.0002772995252190777"",""0"",""0.0002772995252190777"",""0.0002772995252190777"",""0.0002772995252190777"",""76:0.002298664246412424";60:0.0026266168590829975;"62:0.0017686419861115965"",""76:68";60:68;"62:68"",""76:0.002437145261961121";60:0.00282549609226862;"62:0.0018849321939551633"",""0.0107421875"",""0.0087890625"",""Yes"""
"62,""176.24848688375815"",""91.42776496428863"",""0.0218505859375"",""0.008544921875"",""0.03515625"",""2280"",""0.0002294884575546891"",""32"",""0.0002294884575546891"",""0"",""0.0002294884575546891"",""0.0002294884575546891"",""0.0002294884575546891"",""61:0.0017686419861115965";"63:0.001928067688130225"",""61:68";"63:68"",""61:0.0018849321939551633";"63:0.0018593222372267904"",""0.0218505859375"",""0.499755859375"",""Yes""";;;
"63,""191.58307245984255"",""51.1257980883265"",""0.0093994140625"",""0.010986328125"",""0.0078125"",""2280"",""0.00023778646563626983"",""32"",""0.00023778646563626983"",""0"",""0.00023778646563626983"",""0.00023778646563626983"",""0.00023778646563626983"",""56:0.0018017297432208756";62:0.001928067688130225;"64:0.0016696716975503068"",""56:68";62:68;"64:68"",""56:0.0019957329852435812";62:0.0018593222372267904;"64:0.0016810096032250366"",""0.0093994140625"",""0.02587890625"",""Yes"""
"64,""158.54350066999538"",""92.86487025746706"",""0.011474609375"",""0.01806640625"",""0.0048828125"",""2280"",""0.0004245933906623076"",""32"",""0.0004245933906623076"",""0"",""0.0004245933906623076"",""0.0004245933906623076"",""0.0004245933906623076"",""65:0.002269916631447655";"63:0.0016696716975503068"",""65:68";"63:68"",""65:0.0019097287448488487";"63:0.0016810096032250366"",""0.011474609375"",""0.0400390625"",""Yes""";;;
"65,""180.77268919840353"",""176.39513563375615"",""0.011962890625"",""0.01904296875"",""0.0048828125"",""2280"",""0.0004581871003238185"",""32"",""0.0004581871003238185"",""0"",""0.0004581871003238185"",""0.0004581871003238185"",""0.0004581871003238185"",""64:0.002269916631447655";66:0.002027401753666641;"77:0.0019090250954723331"",""64:68";66:68;"77:68"",""64:0.0019097287448488487";66:0.0018771206629660253;"77:0.0017088309360314136"",""0.011962890625"",""0.013671875"",""Yes"""
"66,""109.61766687944817"",""123.64764717425876"",""0.010009765625"",""0.014892578125"",""0.005126953125"",""2280"",""0.0004942005366298986"",""32"",""0.0004942005366298986"",""0"",""0.0004942005366298986"",""0.0004942005366298986"",""0.0004942005366298986"",""65:0.002027401753666641";"67:0.002119949889032524"",""65:68";"67:68"",""65:0.0018771206629660253";"67:0.00196312666676976"",""0.010009765625"",""0.027587890625"",""Yes""";;;
"67,""163.38484415714774"",""154.93165846682646"",""0.0057373046875"",""0.00732421875"",""0.004150390625"",""2280"",""0.0002647693052674156"",""32"",""0.0002647693052674156"",""0"",""0.0002647693052674156"",""0.0002647693052674156"",""0.0002647693052674156"",""68:0.001663178970710305";57:0.0018587637934330825;"66:0.002119949889032524"",""68:68";57:68;"66:68"",""68:0.0017971058197978063";57:0.0021613182446262036;"66:0.00196312666676976"",""0.0057373046875"",""0.005126953125"",""Yes"""
"68,""140.8137253003131"",""108.14831176789343"",""0.005859375"",""0.009521484375"",""0.002197265625"",""2280"",""0.00021354821439968034"",""32"",""0.00021354821439968034"",""0"",""0.00021354821439968034"",""0.00021354821439968034"",""0.00021354821439968034"",""67:0.001663178970710305";"69:0.0019292875844805768"",""67:68";"69:68"",""67:0.0017971058197978063";"69:0.002593631317712758"",""0.005859375"",""0.01708984375"",""Yes""";;;
"69,""193.39005234827718"",""174.9242056561791"",""0.0062255859375"",""0.006103515625"",""0.00634765625"",""2280"",""0.00022499844154513004"",""32"",""0.00022499844154513004"",""0"",""0.00022499844154513004"",""0.00022499844154513004"",""0.00022499844154513004"",""78:0.0023882651697982593";68:0.0019292875844805768;"70:0.0029332290621810198"",""78:68";68:68;"70:68"",""78:0.0019179502962422823";68:0.002593631317712758;"70:0.002077380740490936"",""0.0062255859375"",""0.199951171875"",""Yes"""
"70,""155.04614312217"",""162.50408186022275"",""0.02294921875"",""0.022216796875"",""0.023681640625"",""2280"",""0.00027323357269245835"",""32"",""0.00027323357269245835"",""0"",""0.00027323357269245835"",""0.00027323357269245835"",""0.00027323357269245835"",""69:0.0029332290621810198";"71:0.001970633296745544"",""69:68";"71:68"",""69:0.002077380740490936";"71:0.0016068346473145922"",""0.02294921875"",""0.046630859375"",""Yes""";;;
"71,""181.31715157895516"",""118.75675587916244"",""0.0091552734375"",""0.011962890625"",""0.00634765625"",""2280"",""0.0003414442377406884"",""32"",""0.0003414442377406884"",""0"",""0.0003414442377406884"",""0.0003414442377406884"",""0.0003414442377406884"",""72:0.0018126025317945216";58:0.0017544538107520935;"70:0.001970633296745544"",""72:68";58:68;"70:68"",""72:0.0014449921492762363";58:0.001281323364674486;"70:0.0016068346473145922"",""0.0091552734375"",""0.0576171875"",""Yes"""
"72,""176.37061747298077"",""132.20208427694473"",""0.0240478515625"",""0.029052734375"",""0.01904296875"",""2280"",""0.00019444620001736983"",""32"",""0.00019444620001736983"",""0"",""0.00019444620001736983"",""0.00019444620001736983"",""0.00019444620001736983"",""73:0.0019482624953012506";"71:0.0018126025317945216"",""73:68";"71:68"",""73:0.0016298461334837422";"71:0.0014449921492762363"",""0.0240478515625"",""0.141357421875"",""Yes""";;;
"73,""193.39625138650604"",""147.87664638891943"",""0.0225830078125"",""0.025146484375"",""0.02001953125"",""2280"",""0.00019298656917844694"",""32"",""0.00019298656917844694"",""0"",""0.00019298656917844694"",""0.00019298656917844694"",""0.00019298656917844694"",""72:0.0019482624953012506";74:0.001343384821170801;"79:0.0016635106391202914"",""72:68";74:68;"79:68"",""72:0.0016298461334837422";74:0.0014155742156810314;"79:0.0015502868248001567"",""0.0225830078125"",""0.017822265625"",""Yes"""
"74,""199.06272777998063"",""146.4957815996491"",""0.0128173828125"",""0.018798828125"",""0.0068359375"",""2280"",""0.0002804962454641671"",""32"",""0.0002804962454641671"",""0"",""0.0002804962454641671"",""0.0002804962454641671"",""0.0002804962454641671"",""73:0.001343384821170801";"75:0.0014547159783649122"",""73:68";"75:68"",""73:0.0014155742156810314";"75:0.0012259825585568818"",""0.0128173828125"",""0.005615234375"",""Yes""";;;
"75,""146.03193904336516"",""90.71545425428945"",""0.014892578125"",""0.015380859375"",""0.014404296875"",""2280"",""0.0001765269544117719"",""32"",""0.0001765269544117719"",""0"",""0.0001765269544117719"",""0.0001765269544117719"",""0.0001765269544117719"",""59:0.0011886459788246206";"74:0.0014547159783649122"",""59:68";"74:68"",""59:0.001340124053440972";"74:0.0012259825585568818"",""0.014892578125"",""0.24609375"",""Yes""";;;
"76,""178.48720012618307"",""47.50795967505048"",""0.0113525390625"",""0.017333984375"",""0.00537109375"",""2280"",""0.0005550040887852003"",""32"",""0.0005550040887852003"",""0"",""0.0005550040887852003"",""0.0005550040887852003"",""0.0005550040887852003"",""81:0.002389049817375005";"61:0.002298664246412424"",""81:68";"61:68"",""81:0.0024194107114205166";"61:0.002437145261961121"",""0.0113525390625"",""0.0126953125"",""Yes""";;;
"77,""171.68163682684062"",""189.73380860894196"",""0.0103759765625"",""0.0166015625"",""0.004150390625"",""2280"",""0.00019453835274106082"",""32"",""0.00019453835274106082"",""0"",""0.00019453835274106082"",""0.00019453835274106082"",""0.00019453835274106082"",""85:0.005784633453325666";"65:0.0019090250954723331"",""85:68";"65:68"",""85:0.005172142687858122";"65:0.0017088309360314136"",""0.0103759765625"",""0.00537109375"",""Yes""";;;
"78,""148.30601863847286"",""32.96264936676172"",""0.0284423828125"",""0.02978515625"",""0.016845703125"",""2280"",""0.00030671123270217777"",""32"",""0.00030671123270217777"",""0"",""0.00030671123270217777"",""0.00030671123270217777"",""0.00030671123270217777"",""69:0.0023882651697982593";"89:0.0022457489408791997"",""69:68";"89:68"",""69:0.0019179502962422823";"89:0.002534318957902154"",""0.0284423828125"",""0.04052734375"",""Yes""";;;
"79,""176.75153877520768"",""80.50939283668089"",""0.01025390625"",""0.012451171875"",""0.008056640625"",""2280"",""0.00023394437017974245"",""32"",""0.00023394437017974245"",""0"",""0.00023394437017974245"",""0.00023394437017974245"",""0.00023394437017974245"",""93:0.0016973324823821023";"73:0.0016635106391202914"",""93:68";"73:68"",""93:0.0014764833245820008";"73:0.0015502868248001567"",""0.01025390625"",""0.005859375"",""Yes""";;;
"80,""188.62586215683524"",""225.34372337572995"",""0.0101318359375"",""0.011962890625"",""0.00830078125"",""2280"",""0.0004662705352112738"",""32"",""0.0004662705352112738"",""0"",""0.0004662705352112738"",""0.0004662705352112738"",""0.0004662705352112738"",""81:0.0020096121731658645"",""81:68"",""81:0.002151291927054516"",""0.0101318359375"",""0.07373046875"",""Yes""";;;;;;
"81,""215.28672183059075"",""239.25671601078315"",""0.011962890625"",""0.016845703125"",""0.007080078125"",""2280"",""0.00023753291020185496"",""32"",""0.00023753291020185496"",""0"",""0.00023753291020185496"",""0.00023753291020185496"",""0.00023753291020185496"",""80:0.0020096121731658645";82:0.0013457536443591545;"76:0.002389049817375005"",""80:68";82:68;"76:68"",""80:0.002151291927054516";82:0.001339968268324332;"76:0.0024194107114205166"",""0.011962890625"",""0.162353515625"",""Yes"""
"82,""170.98587329019676"",""187.8585734876708"",""0.018798828125"",""0.023193359375"",""0.014404296875"",""2280"",""0.00018236360089116222"",""32"",""0.00018236360089116222"",""0"",""0.00018236360089116222"",""0.00018236360089116222"",""0.00018236360089116222"",""81:0.0013457536443591545";"83:0.0011563502768414113"",""81:68";"83:68"",""81:0.001339968268324332";"83:0.0011658408689809163"",""0.018798828125"",""0.28662109375"",""Yes""";;;
"83,""229.9388259342054"",""189.3722209270056"",""0.0146484375"",""0.018310546875"",""0.010986328125"",""2280"",""0.0002213796262360754"",""32"",""0.0002213796262360754"",""0"",""0.0002213796262360754"",""0.0002213796262360754"",""0.0002213796262360754"",""96:0.0015952773784115304";82:0.0011563502768414113;"84:0.0020041925358008916"",""96:68";82:68;"84:68"",""96:0.0013867749624257852";82:0.0011658408689809163;"84:0.0021114384266567865"",""0.0146484375"",""0.03515625"",""Yes"""
"84,""157.30918372664618"",""62.868475468932964"",""0.0123291015625"",""0.017578125"",""0.007080078125"",""2280"",""0.00046875722342406043"",""32"",""0.00046875722342406043"",""0"",""0.00046875722342406043"",""0.00046875722342406043"",""0.00046875722342406043"",""83:0.0020041925358008916";"85:0.038250950776723136"",""83:68";"85:68"",""83:0.0021114384266567865";"85:0.03244008411698682"",""0.0123291015625"",""0.013427734375"",""Yes""";;;
"85,""138.2554228904292"",""106.48312647580703"",""0.014404296875"",""0.014404296875"",""0.014404296875"",""2280"",""0.0005677784877989298"",""32"",""0.0005677784877989298"",""0"",""0.0005677784877989298"",""0.0005677784877989298"",""0.0005677784877989298"",""77:0.005784633453325666";86:0.009952816228951444;"84:0.038250950776723136"",""77:68";86:68;"84:68"",""77:0.005172142687858122";86:0.006507069043057201;"84:0.03244008411698682"",""0.014404296875"",""0.47802734375"",""Yes"""
"86,""95.53175638371039"",""18.37680250004396"",""0.0123291015625"",""0.019287109375"",""0.00537109375"",""2280"",""0.00029270490341192797"",""32"",""0.00029270490341192797"",""0"",""0.00029270490341192797"",""0.00029270490341192797"",""0.00029270490341192797"",""85:0.009952816228951444";"87:0.005411284737329325"",""85:68";"87:68"",""85:0.006507069043057201";"87:0.0037432594218861637"",""0.0123291015625"",""0.03759765625"",""Yes""";;;
"87,""98.17556897042323"",""69.81265583663023"",""0.13623046875"",""0.04345703125"",""0.22900390625"",""2280"",""0.0002268057725168516"",""32"",""0.0002268057725168516"",""0"",""0.0002268057725168516"",""0.0002268057725168516"",""0.0002268057725168516"",""86:0.005411284737329325";88:0.0019674475878215525;"97:0.0019165905537279482"",""86:68";88:68;"97:68"",""86:0.0037432594218861637";88:0.001556343779487962;"97:0.002508190221141432"",""0.13623046875"",""0.5"",""Yes"""
"88,""141.9154018011821"",""15.993840174406705"",""0.0042724609375"",""0.004638671875"",""0.00390625"",""2280"",""0.00036538644052545025"",""32"",""0.00036538644052545025"",""0"",""0.00036538644052545025"",""0.00036538644052545025"",""0.00036538644052545025"",""87:0.0019674475878215525";"89:0.0021405688242937815"",""87:68";"89:68"",""87:0.001556343779487962";"89:0.0018491690774695146"",""0.0042724609375"",""0.0234375"",""Yes""";;;
"89,""156.8879652757137"",""131.2837743279625"",""0.0079345703125"",""0.0107421875"",""0.005126953125"",""2280"",""0.00019674022416025247"",""32"",""0.00019674022416025247"",""0"",""0.00019674022416025247"",""0.00019674022416025247"",""0.00019674022416025247"",""90:0.001490848986631349";88:0.0021405688242937815;"78:0.0022457489408791997"",""90:68";88:68;"78:68"",""90:0.001730558224476486";88:0.0018491690774695146;"78:0.002534318957902154"",""0.0079345703125"",""0.01904296875"",""Yes"""
"90,""143.34406492905404"",""128.13589109320102"",""0.0074462890625"",""0.011474609375"",""0.00341796875"",""2280"",""0.00022049507272792413"",""32"",""0.00022049507272792413"",""0"",""0.00022049507272792413"",""0.00022049507272792413"",""0.00022049507272792413"",""89:0.001490848986631349";"91:0.002013038173133086"",""89:68";"91:68"",""89:0.001730558224476486";"91:0.0020558549740761767"",""0.0074462890625"",""0.012451171875"",""Yes""";;;
"91,""181.6099794292911"",""94.52713051902516"",""0.006103515625"",""0.008056640625"",""0.004150390625"",""2280"",""0.0003034578263552167"",""32"",""0.0003034578263552167"",""0"",""0.0003034578263552167"",""0.0003034578263552167"",""0.0003034578263552167"",""98:0.0014078917200031626";90:0.002013038173133086;"92:0.0019922448507803947"",""98:68";90:68;"92:68"",""98:0.0015182620590759588";90:0.0020558549740761767;"92:0.0019028604953656991"",""0.006103515625"",""0.00634765625"",""Yes"""
"92,""160.37354379008417"",""142.37840093752482"",""0.06396484375"",""0.0693359375"",""0.05859375"",""2280"",""0.00036819626076646706"",""32"",""0.00036819626076646706"",""0"",""0.00036819626076646706"",""0.00036819626076646706"",""0.00036819626076646706"",""91:0.0019922448507803947";"93:0.00142208895512011"",""91:68";"93:68"",""91:0.0019028604953656991";"93:0.001460336563262915"",""0.06396484375"",""0.07373046875"",""Yes""";;;
"93,""208.89036787442643"",""104.04284033819152"",""0.00634765625"",""0.008056640625"",""0.004638671875"",""2280"",""0.00041121555433944337"",""32"",""0.00041121555433944337"",""0"",""0.00041121555433944337"",""0.00041121555433944337"",""0.00041121555433944337"",""94:0.0017207902989187507";79:0.0016973324823821023;"92:0.00142208895512011"",""94:68";79:68;"92:68"",""94:0.0015814672114425332";79:0.0014764833245820008;"92:0.001460336563262915"",""0.00634765625"",""0.011962890625"",""Yes"""
"94,""181.47113492421857"",""142.55519394200186"",""0.0108642578125"",""0.014892578125"",""0.0068359375"",""2280"",""0.00020677166358057345"",""32"",""0.00020677166358057345"",""0"",""0.00020677166358057345"",""0.00020677166358057345"",""0.00020677166358057345"",""93:0.0017207902989187507";"95:0.001399744925826979"",""93:68";"95:68"",""93:0.0015814672114425332";"95:0.0015845056171923666"",""0.0108642578125"",""0.013671875"",""Yes""";;;
"95,""211.78973332244476"",""248.1689372940888"",""0.005615234375"",""0.005859375"",""0.00390625"",""2280"",""0.00022744019592445017"",""32"",""0.00022744019592445017"",""0"",""0.00022744019592445017"",""0.00022744019592445017"",""0.00022744019592445017"",""99:0.006487869254670625";"94:0.001399744925826979"",""99:68";"94:68"",""99:0.010980363129545506";"94:0.0015845056171923666"",""0.005615234375"",""0.01806640625"",""Yes""";;;
"96,""186.27001574509336"",""120.4511341234121"",""0.0087890625"",""0.0078125"",""0.009765625"",""2280"",""0.00020618526654624567"",""32"",""0.00020618526654624567"",""0"",""0.00020618526654624567"",""0.00020618526654624567"",""0.00020618526654624567"",""83:0.0015952773784115304";"103:0.0013477173058278336"",""83:68";"103:68"",""83:0.0013867749624257852";"103:0.0011778135149035918"",""0.0087890625"",""0.5"",""Yes""";;;
"97,""143.567805023385"",""49.588689633983854"",""0.0067138671875"",""0.010498046875"",""0.0029296875"",""2280"",""0.00017079671191323086"",""32"",""0.00017079671191323086"",""0"",""0.00017079671191323086"",""0.00017079671191323086"",""0.00017079671191323086"",""87:0.0019165905537279482";"107:0.0016761575486818059"",""87:68";"107:68"",""87:0.002508190221141432";"107:0.0016908469796343417"",""0.0067138671875"",""0.01025390625"",""Yes""";;;
"98,""142.42343066663233"",""60.62703969397255"",""0.005859375"",""0.00732421875"",""0.00439453125"",""2280"",""0.0003325836095508583"",""32"",""0.0003325836095508583"",""0"",""0.0003325836095508583"",""0.0003325836095508583"",""0.0003325836095508583"",""91:0.0014078917200031626";"111:0.002857627504635668"",""91:68";"111:68"",""91:0.0015182620590759588";"111:0.001915448722564328"",""0.005859375"",""0.0234375"",""Yes""";;;
"99,""131.90447648003982"",""122.65302804120365"",""0.0537109375"",""0.065185546875"",""0.042236328125"",""2280"",""0.0007512091799546886"",""32"",""0.0007512091799546886"",""0"",""0.0007512091799546886"",""0.0007512091799546886"",""0.0007512091799546886"",""115:0.011457752895536133";"95:0.006487869254670625"",""115:68";"95:68"",""115:0.019130985741650897";"95:0.010980363129545506"",""0.0537109375"",""0.045166015625"",""Yes""";;;
"100,""132.82652318202946"",""133.1483920276272"",""0.00830078125"",""0.013427734375"",""0.003173828125"",""2280"",""0.000351543681502136"",""32"",""0.000351543681502136"",""0"",""0.000351543681502136"",""0.000351543681502136"",""0.000351543681502136"",""101:0.0017825908458357909"",""101:68"",""101:0.0018185912288346262"",""0.00830078125"",""0.10888671875"",""Yes""";;;;;;
"101,""235.98666100756773"",""193.13853634336613"",""0.010498046875"",""0.013427734375"",""0.007568359375"",""2280"",""0.00020856956768353844"",""32"",""0.00020856956768353844"",""0"",""0.00020856956768353844"",""0.00020856956768353844"",""0.00020856956768353844"",""100:0.0017825908458357909";116:0.00138926153420868;"102:0.0018200054342539795"",""100:68";116:68;"102:68"",""100:0.0018185912288346262";116:0.00147416109013776;"102:0.001584130096137365"",""0.010498046875"",""0.018310546875"",""Yes"""
