"Qubit,""T1 (us)"",""T2 (us)"",""Readout assignment error"",""Prob meas0 prep1"",""Prob meas1 prep0"",""Readout length (ns)"",""ID error"",""Single-qubit gate length (ns)"",""RX error"",""Z-axis rotation (rz) error"",""√x (sx) error"",""Pauli-X error"",""XSLOW error"",""CZ error"",""Gate length (ns)"",""RZZ error"",""MEASURE error"",""MEASURE_2 error"",""Operational""";;;;;;
"102,""201.966852792088"",""161.06192314298548"",""0.02099609375"",""0.02587890625"",""0.01611328125"",""2280"",""0.00022547868872061592"",""32"",""0.00022547868872061592"",""0"",""0.00022547868872061592"",""0.00022547868872061592"",""0.00022547868872061592"",""101:0.0018200054342539795";"103:0.0018533879508778883"",""101:68";"103:68"",""101:0.001584130096137365";"103:0.0017682483058240606"",""0.02099609375"",""0.49560546875"",""Yes""";;;
"103,""206.70216886589344"",""80.7139098515938"",""0.009765625"",""0.011474609375"",""0.008056640625"",""2280"",""0.00019701474761459355"",""32"",""0.00019701474761459355"",""0"",""0.00019701474761459355"",""0.00019701474761459355"",""0.00019701474761459355"",""104:0.002053541795435293";96:0.0013477173058278336;"102:0.0018533879508778883"",""104:68";96:68;"102:68"",""104:0.001438619892716153";96:0.0011778135149035918;"102:0.0017682483058240606"",""0.009765625"",""0.01611328125"",""Yes"""
"104,""132.50473139130992"",""169.7594759396991"",""0.0074462890625"",""0.00830078125"",""0.006591796875"",""2280"",""0.0005124579293737905"",""32"",""0.0005124579293737905"",""0"",""0.0005124579293737905"",""0.0005124579293737905"",""0.0005124579293737905"",""103:0.002053541795435293";"105:0.0017612459267808689"",""103:68";"105:68"",""103:0.001438619892716153";"105:0.0013433613024493307"",""0.0074462890625"",""0.11083984375"",""Yes""";;;
"105,""144.34102179546431"",""145.42396884693585"",""0.005859375"",""0.00927734375"",""0.00244140625"",""2280"",""0.0002364945110364818"",""32"",""0.0002364945110364818"",""0"",""0.0002364945110364818"",""0.0002364945110364818"",""0.0002364945110364818"",""104:0.0017612459267808689";106:0.0017601877950556288;"117:0.001404170568431451"",""104:68";106:68;"117:68"",""104:0.0013433613024493307";106:0.0015444584040931741;"117:0.0014393469130751513"",""0.005859375"",""0.00927734375"",""Yes"""
"106,""103.73071524314557"",""126.33766176348661"",""0.0093994140625"",""0.01611328125"",""0.002685546875"",""2280"",""0.0002977612606103429"",""32"",""0.0002977612606103429"",""0"",""0.0002977612606103429"",""0.0002977612606103429"",""0.0002977612606103429"",""107:0.001676265393077303";"105:0.0017601877950556288"",""107:68";"105:68"",""107:0.001566571897005653";"105:0.0015444584040931741"",""0.0093994140625"",""0.00537109375"",""Yes""";;;
"107,""191.88588461719195"",""174.00459808905356"",""0.11181640625"",""0.076416015625"",""0.147216796875"",""2280"",""0.00021743034130328548"",""32"",""0.00021743034130328548"",""0"",""0.00021743034130328548"",""0.00021743034130328548"",""0.00021743034130328548"",""106:0.001676265393077303";108:0.0020159071883627255;"97:0.0016761575486818059"",""106:68";108:68;"97:68"",""106:0.001566571897005653";108:0.0017206174752815162;"97:0.0016908469796343417"",""0.11181640625"",""0.00927734375"",""Yes"""
"108,""128.89043898188888"",""121.23049153463538"",""0.010009765625"",""0.013671875"",""0.00634765625"",""2280"",""0.0004146316696274813"",""32"",""0.0004146316696274813"",""0"",""0.0004146316696274813"",""0.0004146316696274813"",""0.0004146316696274813"",""107:0.0020159071883627255";"109:0.0014562574966612563"",""107:68";"109:68"",""107:0.0017206174752815162";"109:0.001517883672230852"",""0.010009765625"",""0.01611328125"",""Yes""";;;
"109,""186.82171318831655"",""174.22460635215208"",""0.0045166015625"",""0.0078125"",""0.001220703125"",""2280"",""0.0002466580504951337"",""32"",""0.0002466580504951337"",""0"",""0.0002466580504951337"",""0.0002466580504951337"",""0.0002466580504951337"",""108:0.0014562574966612563";110:0.0018264648107867154;"118:0.0026251493310734675"",""108:68";110:68;"118:68"",""108:0.001517883672230852";110:0.0016224806997787167;"118:0.002099327127752515"",""0.0045166015625"",""0.004150390625"",""Yes"""
"110,""152.2793367367621"",""102.68762324259419"",""0.0059814453125"",""0.00830078125"",""0.003662109375"",""2280"",""0.0003032867835633683"",""32"",""0.0003032867835633683"",""0"",""0.0003032867835633683"",""0.0003032867835633683"",""0.0003032867835633683"",""109:0.0018264648107867154";"111:0.002037247046853513"",""109:68";"111:68"",""109:0.0016224806997787167";"111:0.0018278814542350974"",""0.0059814453125"",""0.00341796875"",""Yes""";;;
"111,""209.44389275550228"",""158.03905744294752"",""0.03076171875"",""0.018310546875"",""0.043212890625"",""2280"",""0.0002032587874796206"",""32"",""0.0002032587874796206"",""0"",""0.0002032587874796206"",""0.0002032587874796206"",""0.0002032587874796206"",""112:0.11929036244732287";110:0.002037247046853513;"98:0.002857627504635668"",""112:68";110:68;"98:68"",""110:0.0018278814542350974";"98:0.001915448722564328"",""0.03076171875"",""0.026611328125"",""Yes""";
"112,""115.7672971416347"",""44.55967045948561"",""0.0635986328125"",""0.10009765625"",""0.023681640625"",""2280"",""0.02953030224286797"",""32"",""0.02953030224286797"",""0"",""0.02953030224286797"",""0.02953030224286797"",""0.02953030224286797"",""111:0.11929036244732287"",""111:68";"113:68"","""",""0.0635986328125"",""0.06689453125"",""Yes""";;;;;
"113,""179.29339374092226"",""85.7281631343645"",""0.12939453125"",""0.148681640625"",""0.110107421875"",""2280"","""",""32"","""",""0"","""","""","""",""119:0.0324251831430947";"114:0.030796064121783095"",""119:68";112:68;"114:68"",""119:0.03052838350113432";"114:0.022760443189090984"",""0.12939453125"",""0.161376953125"",""Yes""";;
"114,""178.89506512698642"",""26.270518730091013"",""0.0194091796875"",""0.017578125"",""0.021240234375"",""2280"",""0.00031622939640455866"",""32"",""0.00031622939640455866"",""0"",""0.00031622939640455866"",""0.00031622939640455866"",""0.00031622939640455866"",""115:0.005282975824837666";"113:0.030796064121783095"",""115:68";"113:68"",""115:0.0045598572434692175";"113:0.022760443189090984"",""0.0194091796875"",""0.011474609375"",""Yes""";;;
"115,""192.2718413664302"",""8.64800743887258"",""0.0115966796875"",""0.01513671875"",""0.008056640625"",""2280"",""0.00023496143164149252"",""32"",""0.00023496143164149252"",""0"",""0.00023496143164149252"",""0.00023496143164149252"",""0.00023496143164149252"",""99:0.011457752895536133";"114:0.005282975824837666"",""99:68";"114:68"",""99:0.019130985741650897";"114:0.0045598572434692175"",""0.0115966796875"",""0.099609375"",""Yes""";;;
"116,""149.87700283737234"",""165.85646757861807"",""0.0255126953125"",""0.0302734375"",""0.020751953125"",""2280"",""0.0002953659061898462"",""32"",""0.0002953659061898462"",""0"",""0.0002953659061898462"",""0.0002953659061898462"",""0.0002953659061898462"",""101:0.00138926153420868";"121:0.08148633422105389"",""101:68";"121:68"",""101:0.00147416109013776";"121:0.047213333313087746"",""0.0255126953125"",""0.327392578125"",""Yes""";;;
"117,""147.0346462567356"",""135.5118116454164"",""0.0107421875"",""0.01513671875"",""0.00634765625"",""2280"",""0.0002892906833533837"",""32"",""0.0002892906833533837"",""0"",""0.0002892906833533837"",""0.0002892906833533837"",""0.0002892906833533837"",""105:0.001404170568431451";"125:0.0017243894588313546"",""105:68";"125:68"",""105:0.0014393469130751513";"125:0.0015047138566749996"",""0.0107421875"",""0.01806640625"",""Yes""";;;
"118,""170.7303515977413"",""113.9428002481577"",""0.005615234375"",""0.00830078125"",""0.0029296875"",""2280"",""0.00021950438404131327"",""32"",""0.00021950438404131327"",""0"",""0.00021950438404131327"",""0.00021950438404131327"",""0.00021950438404131327"",""109:0.0026251493310734675";"129:0.00172490590831062"",""109:68";"129:68"",""109:0.002099327127752515";"129:0.0015016449621509942"",""0.005615234375"",""0.002685546875"",""Yes""";;;
"119,""137.72682992408713"",""122.72646481408792"",""0.0198974609375"",""0.02880859375"",""0.010986328125"",""2280"",""0.0007125978540482291"",""32"",""0.0007125978540482291"",""0"",""0.0007125978540482291"",""0.0007125978540482291"",""0.0007125978540482291"",""113:0.0324251831430947";"133:0.09833137293257699"",""113:68";"133:68"",""113:0.03052838350113432";"133:0.04444367325819348"",""0.0198974609375"",""0.013671875"",""Yes""";;;
"120,""161.64877747248673"",""91.50368264474847"",""0.024658203125"",""0.0185546875"",""0.03076171875"",""2280"",""0.0006219960317725065"",""32"",""0.0006219960317725065"",""0"",""0.0006219960317725065"",""0.0006219960317725065"",""0.0006219960317725065"",""121:0.10930754657806008"",""121:68"","""",""0.024658203125"",""0.0146484375"",""Yes""";;;;;;
"121,""14.790405094352597"",""23.441565664514567"",""0.334716796875"",""0.310302734375"",""0.359130859375"",""2280"","""",""32"","""",""0"","""","""","""",""120:0.10930754657806008";122:0.08257871771288494;"116:0.08148633422105389"",""120:68";122:68;"116:68"",""122:0.1458535342399866";"116:0.047213333313087746"",""0.334716796875"",""0.464599609375"",""Yes""";
"122,""177.08404461905394"",""181.36430479806268"",""0.0057373046875"",""0.009765625"",""0.001708984375"",""2280"",""0.0002336957239141847"",""32"",""0.0002336957239141847"",""0"",""0.0002336957239141847"",""0.0002336957239141847"",""0.0002336957239141847"",""121:0.08257871771288494";"123:0.0016583754318656996"",""121:68";"123:68"",""121:0.1458535342399866";"123:0.0015987032507161214"",""0.0057373046875"",""0.00439453125"",""Yes""";;;
"123,""190.99636582655526"",""19.472478408582177"",""0.02587890625"",""0.03369140625"",""0.01806640625"",""2280"",""0.0003198855421198206"",""32"",""0.0003198855421198206"",""0"",""0.0003198855421198206"",""0.0003198855421198206"",""0.0003198855421198206"",""136:0.0021351461372430547";124:0.0016401611137900618;"122:0.0016583754318656996"",""136:68";124:68;"122:68"",""136:0.0015378677855011347";124:0.0016333652120788522;"122:0.0015987032507161214"",""0.02587890625"",""0.005615234375"",""Yes"""
"124,""154.3991155454287"",""99.6888506094972"",""0.0089111328125"",""0.011474609375"",""0.00634765625"",""2280"",""0.00017109241076204582"",""32"",""0.00017109241076204582"",""0"",""0.00017109241076204582"",""0.00017109241076204582"",""0.00017109241076204582"",""123:0.0016401611137900618";"125:0.001671556193401258"",""123:68";"125:68"",""123:0.0016333652120788522";"125:0.0014375613002580445"",""0.0089111328125"",""0.011962890625"",""Yes""";;;
"125,""181.83761310233444"",""219.0390861950886"",""0.027587890625"",""0.037109375"",""0.01806640625"",""2280"",""0.0004046954317028243"",""32"",""0.0004046954317028243"",""0"",""0.0004046954317028243"",""0.0004046954317028243"",""0.0004046954317028243"",""117:0.0017243894588313546";124:0.001671556193401258;"126:0.001391049209611056"",""117:68";124:68;"126:68"",""117:0.0015047138566749996";124:0.0014375613002580445;"126:0.001472100093674683"",""0.027587890625"",""0.232421875"",""Yes"""
"126,""155.53976794945834"",""172.35265978961732"",""0.0098876953125"",""0.008544921875"",""0.01123046875"",""2280"",""0.0002601934204584357"",""32"",""0.0002601934204584357"",""0"",""0.0002601934204584357"",""0.0002601934204584357"",""0.0002601934204584357"",""127:0.001748102469330881";"125:0.001391049209611056"",""127:68";"125:68"",""127:0.0015546114124216637";"125:0.001472100093674683"",""0.0098876953125"",""0.04150390625"",""Yes""";;;
"127,""181.88599638683982"",""164.56371884233835"",""0.0546875"",""0.091796875"",""0.017578125"",""2280"",""0.0004340146832886002"",""32"",""0.0004340146832886002"",""0"",""0.0004340146832886002"",""0.0004340146832886002"",""0.0004340146832886002"",""126:0.001748102469330881";128:0.0022269863073761664;"137:0.0018700442620225577"",""126:68";128:68;"137:68"",""126:0.0015546114124216637";128:0.0017391428294850075;"137:0.0017106815203927483"",""0.0546875"",""0.172607421875"",""Yes"""
"128,""166.69294359493844"",""43.66320482089609"",""0.00634765625"",""0.010498046875"",""0.002197265625"",""2280"",""0.00021534759256028888"",""32"",""0.00021534759256028888"",""0"",""0.00021534759256028888"",""0.00021534759256028888"",""0.00021534759256028888"",""127:0.0022269863073761664";"129:0.0019258659119935628"",""127:68";"129:68"",""127:0.0017391428294850075";"129:0.0012353444141738612"",""0.00634765625"",""0.002685546875"",""Yes""";;;
"129,""164.6384830827824"",""119.01309661905472"",""0.00830078125"",""0.00830078125"",""0.007568359375"",""2280"",""0.0003236074373797665"",""32"",""0.0003236074373797665"",""0"",""0.0003236074373797665"",""0.0003236074373797665"",""0.0003236074373797665"",""130:0.006289480335193304";128:0.0019258659119935628;"118:0.00172490590831062"",""130:68";128:68;"118:68"",""130:0.005362178208609458";128:0.0012353444141738612;"118:0.0015016449621509942"",""0.00830078125"",""0.073486328125"",""Yes"""
"130,""179.08242711914497"",""139.9981724787469"",""0.023193359375"",""0.03955078125"",""0.0068359375"",""2280"",""0.00023206107872556517"",""32"",""0.00023206107872556517"",""0"",""0.00023206107872556517"",""0.00023206107872556517"",""0.00023206107872556517"",""129:0.006289480335193304"",""129:68";"131:68"",""129:0.005362178208609458"",""0.023193359375"",""0.026123046875"",""Yes""";;;;;
"131,""62.1744510427841"",""59.04832936108184"",""0.1063232421875"",""0.198974609375"",""0.013671875"",""2280"",""0.03511886976345791"",""32"",""0.03511886976345791"",""0"",""0.03511886976345791"",""0.03511886976345791"",""0.03511886976345791"",""138:0.03194517186686252";"132:0.025161384012705484"",""138:68";130:68;"132:68"",""138:0.016350454782011498"",""0.1063232421875"",""0.205078125"",""Yes""";;;
"132,""191.58561718291014"",""166.9379176879885"",""0.0042724609375"",""0.0048828125"",""0.003662109375"",""2280"",""0.0002624482951376576"",""32"",""0.0002624482951376576"",""0"",""0.0002624482951376576"",""0.0002624482951376576"",""0.0002624482951376576"",""133:0.0019341951195941953";"131:0.025161384012705484"",""133:68";"131:68"",""133:0.0016500522540755513"",""0.0042724609375"",""0.013671875"",""Yes""";;;;
"133,""160.81923370065383"",""135.35012630476848"",""0.00390625"",""0.00732421875"",""0.00048828125"",""2280"",""0.00026991697125848475"",""32"",""0.00026991697125848475"",""0"",""0.00026991697125848475"",""0.00026991697125848475"",""0.00026991697125848475"",""132:0.0019341951195941953";134:0.0018758982182053574;"119:0.09833137293257699"",""132:68";134:68;"119:68"",""132:0.0016500522540755513";134:0.0017538911188712536;"119:0.04444367325819348"",""0.00390625"",""0.006103515625"",""Yes"""
"134,""167.85082256981497"",""84.4770613242711"",""0.0062255859375"",""0.012451171875"",""0"",""2280"",""0.0002678845496237051"",""32"",""0.0002678845496237051"",""0"",""0.0002678845496237051"",""0.0002678845496237051"",""0.0002678845496237051"",""133:0.0018758982182053574";"135:0.002611002220700126"",""133:68";"135:68"",""133:0.0017538911188712536";"135:0.0021480444066198645"",""0.0062255859375"",""0.08447265625"",""Yes""";;;
"135,""52.21057483220723"",""55.59491279460435"",""0.01025390625"",""0.01611328125"",""0.00439453125"",""2280"",""0.0006279785617351911"",""32"",""0.0006279785617351911"",""0"",""0.0006279785617351911"",""0.0006279785617351911"",""0.0006279785617351911"",""134:0.002611002220700126";"139:0.002140186754845952"",""134:68";"139:68"",""134:0.0021480444066198645";"139:0.0021894808534247967"",""0.01025390625"",""0.055419921875"",""Yes""";;;
"136,""146.815350720426"",""182.41504311796461"",""0.0081787109375"",""0.0126953125"",""0.003662109375"",""2280"",""0.0003439388173289522"",""32"",""0.0003439388173289522"",""0"",""0.0003439388173289522"",""0.0003439388173289522"",""0.0003439388173289522"",""123:0.0021351461372430547";"143:0.0016934315393095367"",""123:68";"143:68"",""123:0.0015378677855011347";"143:0.002572764207221967"",""0.0081787109375"",""0.005615234375"",""Yes""";;;
"137,""174.30417807343784"",""15.29269682269156"",""0.0115966796875"",""0.017578125"",""0.005615234375"",""2280"",""0.0003144012173926174"",""32"",""0.0003144012173926174"",""0"",""0.0003144012173926174"",""0.0003144012173926174"",""0.0003144012173926174"",""147:0.0028310150815423762";"127:0.0018700442620225577"",""147:68";"127:68"",""147:0.0032341816822600566";"127:0.0017106815203927483"",""0.0115966796875"",""0.01171875"",""Yes""";;;
"138,""203.3927841667251"",""90.55115190934052"",""0.008544921875"",""0.009521484375"",""0.007568359375"",""2280"",""0.00015665454387360926"",""32"",""0.00015665454387360926"",""0"",""0.00015665454387360926"",""0.00015665454387360926"",""0.00015665454387360926"",""151:0.001644757770086741";"131:0.03194517186686252"",""151:80";"131:68"",""151:0.0014650773319997423";"131:0.016350454782011498"",""0.008544921875"",""0.011962890625"",""Yes""";;;
"139,""143.15002786194555"",""16.265334097508287"",""0.0172119140625"",""0.0322265625"",""0.002197265625"",""2280"",""0.0003507966016545745"",""32"",""0.0003507966016545745"",""0"",""0.0003507966016545745"",""0.0003507966016545745"",""0.0003507966016545745"",""155:0.0016561943222927478";"135:0.002140186754845952"",""155:68";"135:68"",""155:0.001677359681568874";"135:0.0021894808534247967"",""0.0172119140625"",""0.00634765625"",""Yes""";;;
"140,""163.3224230794747"",""222.27956868078928"",""0.0186767578125"",""0.02783203125"",""0.009521484375"",""2280"",""0.00022307622405233165"",""32"",""0.00022307622405233165"",""0"",""0.00022307622405233165"",""0.00022307622405233165"",""0.00022307622405233165"",""141:0.0014383201884141938"",""141:68"",""141:0.00141006315976"",""0.0186767578125"",""0.010498046875"",""Yes""";;;;;;
"141,""200.5963771103867"",""131.0658062132169"",""0.0069580078125"",""0.00927734375"",""0.004638671875"",""2280"",""0.00020889518204924155"",""32"",""0.00020889518204924155"",""0"",""0.00020889518204924155"",""0.00020889518204924155"",""0.00020889518204924155"",""140:0.0014383201884141938";"142:0.0012810377473764234"",""140:68";"142:68"",""140:0.00141006315976";"142:0.0016997615785573073"",""0.0069580078125"",""0.04833984375"",""Yes""";;;
"142,""174.44546701731477"",""107.17674184278383"",""0.0045166015625"",""0.00634765625"",""0.002685546875"",""2280"",""0.00029291791092273596"",""32"",""0.00029291791092273596"",""0"",""0.00029291791092273596"",""0.00029291791092273596"",""0.00029291791092273596"",""143:0.0015481409458343864";"141:0.0012810377473764234"",""143:68";"141:68"",""143:0.0019136563383957417";"141:0.0016997615785573073"",""0.0045166015625"",""0.010498046875"",""Yes""";;;
"143,""195.12973949771592"",""43.728165451971215"",""0.0147705078125"",""0.0107421875"",""0.018798828125"",""2280"",""0.0001491360271552112"",""32"",""0.0001491360271552112"",""0"",""0.0001491360271552112"",""0.0001491360271552112"",""0.0001491360271552112"",""142:0.0015481409458343864";144:0.0019064990579186203;"136:0.0016934315393095367"",""142:68";144:68;"136:68"",""142:0.0019136563383957417";144:0.0016110132418551415;"136:0.002572764207221967"",""0.0147705078125"",""0.011474609375"",""Yes"""
"144,""150.01082115474142"",""192.87829289860375"",""0.015869140625"",""0.024658203125"",""0.007080078125"",""2280"",""0.00032555251524693973"",""32"",""0.00032555251524693973"",""0"",""0.00032555251524693973"",""0.00032555251524693973"",""0.00032555251524693973"",""145:0.0062187161998426";"143:0.0019064990579186203"",""145:68";"143:68"",""145:0.007684876452002304";"143:0.0016110132418551415"",""0.015869140625"",""0.013916015625"",""Yes""";;;
"145,""204.18713935447835"",""108.19287311583659"",""0.0150146484375"",""0.013427734375"",""0.0166015625"",""2280"",""0.0013013010826684566"",""32"",""0.0013013010826684566"",""0"",""0.0013013010826684566"",""0.0013013010826684566"",""0.0013013010826684566"",""144:0.0062187161998426"",""144:68";"146:68"",""144:0.007684876452002304"",""0.0150146484375"",""0.04443359375"",""Yes""";;;;;
"146,"""","""",""0.49658203125"",""0.52294921875"",""0.50341796875"",""2280"","""",""32"","""",""0"","""","""","""","""",""145:68";"147:68"","""",""0.49658203125"",""0.5"",""Yes""";;;;;
"147,""216.24637088067874"",""73.30012861677172"",""0.0091552734375"",""0.010009765625"",""0.00830078125"",""2280"",""0.0014371659949942734"",""32"",""0.0014371659949942734"",""0"",""0.0014371659949942734"",""0.0014371659949942734"",""0.0014371659949942734"",""148:0.002870317036938519";"137:0.0028310150815423762"",""148:68";137:68;"146:68"",""148:0.0026827461646876383";"137:0.0032341816822600566"",""0.0091552734375"",""0.310546875"",""Yes""";;
"148,""169.33616929719574"",""141.91871936007468"",""0.0072021484375"",""0.0126953125"",""0.001708984375"",""2280"",""0.0002075986822259938"",""32"",""0.0002075986822259938"",""0"",""0.0002075986822259938"",""0.0002075986822259938"",""0.0002075986822259938"",""147:0.002870317036938519";"149:0.0022681266263471778"",""147:68";"149:68"",""147:0.0026827461646876383";"149:0.002537497883929235"",""0.0072021484375"",""0.008056640625"",""Yes""";;;
"149,""242.08659786355173"",""255.51666560710694"",""0.0047607421875"",""0.007080078125"",""0.00244140625"",""2280"",""0.0002735907107594731"",""32"",""0.0002735907107594731"",""0"",""0.0002735907107594731"",""0.0002735907107594731"",""0.0002735907107594731"",""150:0.002785262160092561";"148:0.0022681266263471778"",""150:68";"148:68"",""150:0.002115380299483355";"148:0.002537497883929235"",""0.0047607421875"",""0.006591796875"",""Yes""";;;
"150,""206.75455906056484"",""258.25757664305615"",""0.009033203125"",""0.012939453125"",""0.005126953125"",""2280"",""0.0003160472577261483"",""32"",""0.0003160472577261483"",""0"",""0.0003160472577261483"",""0.0003160472577261483"",""0.0003160472577261483"",""149:0.002785262160092561";"151:0.0019057952530033562"",""149:68";"151:68"",""149:0.002115380299483355";"151:0.0015488549852213374"",""0.009033203125"",""0.006591796875"",""Yes""";;;
"151,""215.23252631550275"",""192.7152063198343"",""0.0087890625"",""0.00927734375"",""0.00830078125"",""2280"",""0.00023996898648844856"",""32"",""0.00023996898648844856"",""0"",""0.00023996898648844856"",""0.00023996898648844856"",""0.00023996898648844856"",""138:0.001644757770086741";152:0.001474267367860549;"150:0.0019057952530033562"",""138:80";152:68;"150:68"",""138:0.0014650773319997423";152:0.0013679218242935443;"150:0.0015488549852213374"",""0.0087890625"",""0.00537109375"",""Yes"""
"152,""221.26062860733555"",""82.48394839146448"",""0.00830078125"",""0.01171875"",""0.0048828125"",""2280"",""0.0003484621000616608"",""32"",""0.0003484621000616608"",""0"",""0.0003484621000616608"",""0.0003484621000616608"",""0.0003484621000616608"",""151:0.001474267367860549";"153:0.003978933019533032"",""151:68";"153:68"",""151:0.0013679218242935443";"153:0.002299518327001343"",""0.00830078125"",""0.005615234375"",""Yes""";;;
"153,""228.05863484353574"",""147.21078491370446"",""0.01513671875"",""0.0146484375"",""0.015625"",""2280"",""0.0001331824976987557"",""32"",""0.0001331824976987557"",""0"",""0.0001331824976987557"",""0.0001331824976987557"",""0.0001331824976987557"",""152:0.003978933019533032";"154:0.001661106691868447"",""152:68";"154:68"",""152:0.002299518327001343";"154:0.0019228886084155516"",""0.01513671875"",""0.008544921875"",""Yes""";;;
"154,""187.59117481841102"",""131.42715955778567"",""0.008056640625"",""0.009033203125"",""0.007080078125"",""2280"",""0.0002737685383310204"",""32"",""0.0002737685383310204"",""0"",""0.0002737685383310204"",""0.0002737685383310204"",""0.0002737685383310204"",""153:0.001661106691868447";"155:0.0019412678903869829"",""153:68";"155:68"",""153:0.0019228886084155516";"155:0.0021596636919947176"",""0.008056640625"",""0.302734375"",""Yes""";;;
"155,""184.1447784408526"",""180.38510315016808"",""0.009521484375"",""0.010986328125"",""0.008056640625"",""2280"",""0.00024249231282943623"",""32"",""0.00024249231282943623"",""0"",""0.00024249231282943623"",""0.00024249231282943623"",""0.00024249231282943623"",""139:0.0016561943222927478";"154:0.0019412678903869829"",""139:68";"154:68"",""139:0.001677359681568874";"154:0.0021596636919947176"",""0.009521484375"",""0.0078125"",""Yes""";;;
